"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"|"avgConsumption"
6941|"16-07-2022"|100978.875|"Celestine Aspital"|"Av 944 No 865 69"|16.1|20.44
6635|"31-07-2022"|57318.094|"Chery Croneen"|"Av 623 No 866 92"|14.622|18.61
6511|"31-07-2022"|105067.49|"Tamarah Pichmann"|"Av 637 No 867 14"|26.803|19.76
6995|"30-08-2022"|35565.375|"Chas Leale"|"Av 851 No 867 60"|22.682|12.34
6169|"16-07-2022"|126436.84|"Alfi Vogele"|"St 869 No 436 21"|20.159|17.28
6557|"10-08-2022"|28938.826|"Ron Baldazzi"|"Av 873 No 871 61"|8.437|14.73
6296|"21-07-2022"|166650.67|"Rubin Fullun"|"St 872 No 328 06"|28.342|15.15
6822|"21-07-2022"|44458.605|"Ranna Lawrance"|"Av 247 No 873 02"|7.561|10.97
6223|"20-08-2022"|13919.077|"Saba Gorini"|"St 873 No 394 62"|5.918|19.32
6488|"10-08-2022"|38460.477|"Batholomew Philps"|"St 874 No 678 71"|11.213|16.86
6065|"16-07-2022"|76066.57|"Vale Marwick"|"St 875 No 857 82"|12.128|18.7
6575|"30-08-2022"|16929.695|"Karin Archbald"|"Av 256 No 876 15"|10.797|16.69
6044|"20-08-2022"|30324.207|"Kelsi Simenon"|"St 877 No 554 87"|12.893|12.77
6544|"30-08-2022"|27780.256|"Yank Primmer"|"Av 704 No 877 10"|17.717|15.39
6732|"31-07-2022"|51932.027|"Angus Darragh"|"Av 833 No 878 20"|13.248|18.27
6554|"10-08-2022"|81524.0|"Domenico McTurk"|"Av 598 No 878 82"|23.768|19.21
6529|"30-08-2022"|10888.192|"Gerry Van Halle"|"Av 743 No 882 69"|6.944|21.01
6183|"31-07-2022"|55730.496|"Ernest Spencock"|"St 882 No 699 23"|14.217|15.95
6033|"31-07-2022"|116498.18|"Ailene Blinde"|"St 882 No 673 50"|29.719|20.27
6533|"20-08-2022"|49330.637|"Evangelin Elmore"|"Av 171 No 882 49"|20.974|16.67
6429|"10-08-2022"|99593.19|"Shaine Athey"|"St 883 No 218 17"|29.036|21.04
6425|"31-07-2022"|35040.79|"Norman Shakspeare"|"St 883 No 263 20"|8.939|15.22
6498|"21-07-2022"|173371.5|"Madel Stuckow"|"St 884 No 916 64"|29.485|18.02
6428|"31-07-2022"|46157.883|"Rollin Hartright"|"St 884 No 879 80"|11.775|18.16
6996|"21-07-2022"|134945.77|"Neall Crossthwaite"|"Av 761 No 886 26"|22.95|17.91
6236|"21-07-2022"|70900.92|"Siusan Palliser"|"St 886 No 255 14"|12.058|17.62
6613|"31-07-2022"|43300.21|"Vincenty Cron"|"Av 908 No 888 79"|11.046|19.6
6601|"20-08-2022"|41474.992|"Thaddeus Marzele"|"Av 631 No 889 68"|17.634|20.7
6854|"20-08-2022"|28299.145|"Osgood Labbett"|"Av 946 No 889 75"|12.032|14.76
6754|"21-07-2022"|89728.65|"Mignonne Petrulis"|"Av 794 No 890 65"|15.26|19.77
6034|"30-08-2022"|39775.457|"Benito Abilowitz"|"St 890 No 700 51"|25.367|16.81
6710|"31-07-2022"|95475.27|"Sheela Kehoe"|"Av 086 No 890 24"|24.356|18.06
6027|"20-08-2022"|23503.436|"Muriel Hofton"|"St 891 No 053 60"|9.993|14.1
6133|"31-07-2022"|67980.47|"Brinna Nelthropp"|"St 891 No 508 19"|17.342|17.72
6933|"30-08-2022"|17887.744|"Cos Blankhorn"|"Av 558 No 893 90"|11.408|13.72
6438|"16-07-2022"|117988.484|"Randi Greeves"|"St 893 No 940 81"|18.812|15.85
6773|"20-08-2022"|20732.791|"Joann Broad"|"Av 650 No 894 49"|8.815|15.74
6062|"20-08-2022"|34663.63|"Edythe Risby"|"St 895 No 534 61"|14.738|18.49
6443|"20-08-2022"|58406.97|"Chan Yanyushkin"|"St 896 No 682 61"|24.833|18.34
6281|"16-07-2022"|71268.51|"Mario Oldham"|"St 896 No 057 76"|11.363|16.8
6313|"20-08-2022"|49290.656|"Tanney Castellini"|"St 901 No 204 29"|20.957|20.5
6139|"31-07-2022"|41979.17|"Gaston Gleader"|"St 901 No 265 65"|10.709|16.73
6861|"31-07-2022"|94256.16|"Gusella Elmhurst"|"Av 621 No 903 63"|24.045|19.83
6356|"16-07-2022"|119669.375|"Alyssa Gaffon"|"St 904 No 206 38"|19.08|17.17
6257|"10-08-2022"|56560.535|"Arlan Mechell"|"St 905 No 837 99"|16.49|15.89
6032|"16-07-2022"|107765.164|"Douglass Rafter"|"St 906 No 429 28"|17.182|18.38
6054|"16-07-2022"|176499.8|"Avery Menel"|"St 907 No 873 91"|28.141|15.03
6606|"21-07-2022"|53043.39|"Herve Dominico"|"Av 897 No 907 40"|9.021|20.3
6480|"16-07-2022"|105262.64|"April Roake"|"St 908 No 363 62"|16.783|13.44
6577|"30-08-2022"|29633.633|"Clayson Gaskall"|"Av 790 No 909 41"|18.899|17.56
6748|"10-08-2022"|49690.266|"Stephan Ottley"|"Av 391 No 910 04"|14.487|17.98
6310|"16-07-2022"|155275.4|"Drusie Whall"|"St 911 No 757 56"|24.757|18.14
6716|"30-08-2022"|38679.426|"Liz Crisall"|"Av 682 No 912 75"|24.668|16.5
6876|"20-08-2022"|64834.957|"Laverna Overstone"|"Av 157 No 913 29"|27.566|16.51
6176|"20-08-2022"|60977.69|"Tiffani Morde"|"St 913 No 160 75"|25.926|17.44
6466|"16-07-2022"|110869.79|"Drud Spavon"|"St 913 No 167 17"|17.677|19.76
6658|"16-07-2022"|139062.34|"Milka Bowyer"|"Av 927 No 913 50"|22.172|16.98
6213|"16-07-2022"|183637.3|"Germain Eyckelberg"|"St 914 No 662 20"|29.279|18.32
6915|"10-08-2022"|53096.246|"Braden Upstell"|"Av 581 No 916 35"|15.48|16.75
6820|"10-08-2022"|19791.043|"Janaye Copnar"|"Av 240 No 916 46"|5.77|20.27
6285|"30-08-2022"|33183.586|"Fanechka Eleshenar"|"St 919 No 777 51"|21.163|16.82
6874|"31-07-2022"|61336.082|"Missy Muino"|"Av 997 No 919 13"|15.647|15.4
6506|"10-08-2022"|62322.918|"Nester Julyan"|"Av 949 No 920 69"|18.17|16.49
6816|"16-07-2022"|107344.94|"Genevieve Reasun"|"Av 346 No 920 54"|17.115|17.13
6158|"21-07-2022"|38372.816|"Lari Darbon"|"St 921 No 727 67"|6.526|16.09
6380|"16-07-2022"|173871.83|"Selestina Ramsier"|"St 922 No 314 05"|27.722|16.58
6328|"30-08-2022"|8059.52|"Peria Ranken"|"St 923 No 716 19"|5.14|18.29
6762|"30-08-2022"|28399.615|"Karita Jordin"|"Av 785 No 923 19"|18.112|16.81
6858|"10-08-2022"|77658.41|"Darren Spreull"|"Av 616 No 924 85"|22.641|18.15
6267|"20-08-2022"|59495.938|"Rayna Dilrew"|"St 926 No 216 72"|25.296|19.26
6214|"16-07-2022"|121852.03|"Hussein Goldthorp"|"St 928 No 396 30"|19.428|16.1
6970|"16-07-2022"|161578.75|"Chere Densun"|"Av 375 No 928 68"|25.762|15.23
6777|"31-07-2022"|89105.29|"Alaster Gothard"|"Av 988 No 929 50"|22.731|18.68
6829|"30-08-2022"|29481.535|"Kleon Eiler"|"Av 277 No 930 00"|18.802|16.96
6353|"20-08-2022"|37751.793|"Breanne Cowing"|"St 931 No 801 40"|16.051|14.59
6137|"10-08-2022"|30468.602|"Celesta Spurdens"|"St 933 No 272 92"|8.883|14.02
6464|"10-08-2022"|76872.94|"Desi Parkes"|"St 936 No 430 70"|22.412|16.43
6251|"31-07-2022"|24111.86|"Hansiain Lupton"|"St 937 No 849 19"|6.151|15.81
6001|"10-08-2022"|47121.203|"Ariana Vossing"|"St 938 No 550 14"|13.738|19.1
6146|"20-08-2022"|22687.295|"Nikolaos Swatridge"|"St 939 No 739 62"|9.646|19.94
6922|"21-07-2022"|101853.19|"Junia Crosetti"|"Av 157 No 940 47"|17.322|18.96
6172|"10-08-2022"|22277.785|"Cecily Fanti"|"St 941 No 450 86"|6.495|17.14
6517|"31-07-2022"|87666.66|"Shelly Philipart"|"Av 417 No 943 95"|22.364|19.75
6011|"10-08-2022"|26043.914|"Matelda Handy"|"St 944 No 798 32"|7.593|17.09
6804|"20-08-2022"|34682.445|"Robina Kelshaw"|"Av 017 No 945 60"|14.746|17.85
6051|"31-07-2022"|70050.22|"Lou Carsberg"|"St 946 No 345 96"|17.87|19.14
6811|"16-07-2022"|66928.3|"Robert Chstney"|"Av 316 No 946 17"|10.671|15.91
6856|"16-07-2022"|178111.69|"Dore Ravenscraft"|"Av 178 No 946 07"|28.398|19.25
6786|"10-08-2022"|59901.344|"Elden Tieman"|"Av 783 No 951 11"|17.464|17.87
6482|"30-08-2022"|28060.928|"Dunstan Haygreen"|"St 951 No 908 97"|17.896|18.45
6901|"10-08-2022"|30876.77|"Ros Elves"|"Av 027 No 953 15"|9.002|17.29
6241|"30-08-2022"|15574.944|"Ashton Herety"|"St 953 No 388 55"|9.933|14.09
6736|"10-08-2022"|74838.95|"Ali Claiton"|"Av 900 No 953 39"|21.819|21.1
6299|"20-08-2022"|25206.277|"Berky Mallabon"|"St 956 No 271 30"|10.717|16.17
6817|"10-08-2022"|92297.6|"Dory Indgs"|"Av 270 No 957 94"|26.909|16.77
6181|"16-07-2022"|75207.31|"Pamella Craigmile"|"St 958 No 914 01"|11.991|15.21
6472|"21-07-2022"|79520.984|"Laney Nutt"|"St 959 No 344 02"|13.524|15.73
6398|"20-08-2022"|63355.555|"Aloisia Willgress"|"St 959 No 428 53"|26.937|15.5
6755|"10-08-2022"|60124.293|"Tull Knagges"|"Av 476 No 960 18"|17.529|12.41
6221|"20-08-2022"|52606.96|"Page O'Lagene"|"St 960 No 148 93"|22.367|19.83
6061|"21-07-2022"|42765.168|"Westbrook Tomblings"|"St 961 No 875 76"|7.273|16.63
6706|"20-08-2022"|42293.484|"Maurene Cohr"|"Av 752 No 962 09"|17.982|16.69
6396|"30-08-2022"|9179.072|"Anabel Hixley"|"St 963 No 176 23"|5.854|16.56
6321|"20-08-2022"|59505.348|"Sholom Ivermee"|"St 963 No 398 11"|25.3|17.54
6368|"21-07-2022"|120569.195|"Cordey Lowery"|"St 963 No 531 02"|20.505|16.78
6734|"20-08-2022"|56452.465|"Lynn Plaskitt"|"Av 860 No 969 21"|24.002|19.47
6760|"16-07-2022"|100809.53|"Murielle Beswick"|"Av 633 No 970 82"|16.073|16.3
6099|"16-07-2022"|61239.613|"Winnifred Feldmann"|"St 970 No 325 18"|9.764|18.25
6881|"20-08-2022"|68539.34|"Jabez Wadly"|"Av 283 No 971 78"|29.141|16.63
6994|"21-07-2022"|114900.88|"Susanetta Flack"|"Av 492 No 971 55"|19.541|13.71
6840|"30-08-2022"|17036.32|"Randie Kedwell"|"Av 588 No 972 71"|10.865|16.88
6142|"10-08-2022"|21235.068|"Christan Davion"|"St 973 No 830 99"|6.191|15.56
6347|"20-08-2022"|21097.35|"Heriberto Dwine"|"St 973 No 876 84"|8.97|16.36
6322|"31-07-2022"|40560.137|"Evvy Kitchenman"|"St 973 No 980 43"|10.347|13.34
6166|"10-08-2022"|55143.95|"Sloan Horsell"|"St 974 No 742 43"|16.077|18.79
6092|"21-07-2022"|46928.2|"Lilli Bowsher"|"St 977 No 254 24"|7.981|15.33
6247|"10-08-2022"|91258.31|"Kikelia Klein"|"St 977 No 598 64"|26.606|13.12
6699|"20-08-2022"|43819.926|"Ethelyn Miguet"|"Av 918 No 977 92"|18.631|18.36
6650|"20-08-2022"|12270.332|"Brendon Gann"|"Av 162 No 979 80"|5.217|15.47
6022|"30-08-2022"|40004.383|"Torre Steptoe"|"St 979 No 418 99"|25.513|21.08
6612|"30-08-2022"|30623.04|"Therese Hebditch"|"Av 850 No 979 30"|19.53|17.45
6871|"30-08-2022"|38566.527|"Angy Cordobes"|"Av 925 No 980 15"|24.596|22.26
6776|"20-08-2022"|65048.99|"Parry Whitton"|"Av 901 No 980 17"|27.657|17.55
6144|"16-07-2022"|96199.63|"Charis Proby"|"St 980 No 826 02"|15.338|14.87
6684|"30-08-2022"|45586.465|"Denyse McCardle"|"Av 387 No 980 11"|29.073|18.86
6792|"10-08-2022"|83496.25|"Heidi Duns"|"Av 510 No 982 71"|24.343|18.55
6346|"20-08-2022"|26570.432|"Godfree Gladbeck"|"St 983 No 593 45"|11.297|19.94
6888|"30-08-2022"|34416.03|"Alexis Raitie"|"Av 648 No 984 24"|21.949|17.97
6842|"21-07-2022"|141631.31|"Erinn Coster"|"Av 928 No 986 27"|24.087|16.89
6155|"16-07-2022"|126129.516|"Annabela Ledley"|"St 986 No 006 22"|20.11|17.51
6850|"30-08-2022"|30251.424|"Der Matys"|"Av 002 No 986 34"|19.293|18.25
6826|"16-07-2022"|108800.04|"Ruddy Vaskov"|"Av 130 No 987 99"|17.347|18.17
6788|"30-08-2022"|39640.61|"Fulvia Mattioli"|"Av 666 No 987 61"|25.281|18.47
6512|"20-08-2022"|59364.227|"Papagena De Normanville"|"Av 986 No 987 79"|25.24|20.16
6433|"21-07-2022"|158107.05|"Esther Maudlen"|"St 989 No 413 01"|26.889|19.4
6617|"16-07-2022"|139758.53|"Elianore Sparkwell"|"Av 704 No 990 10"|22.283|18.1
6170|"31-07-2022"|45264.125|"Dominica Bramhall"|"St 990 No 703 45"|11.547|15.37
6717|"30-08-2022"|16768.191|"Cristi Treversh"|"Av 172 No 990 21"|10.694|17.45
6870|"30-08-2022"|13950.496|"Codee Jiru"|"Av 265 No 993 61"|8.897|17.33
6559|"21-07-2022"|120134.08|"Noelyn Fierman"|"Av 391 No 994 40"|20.431|16.74
6444|"16-07-2022"|59445.83|"Jordan Topp"|"St 994 No 192 48"|9.478|16.02
6389|"21-07-2022"|43429.605|"Burnaby Shevels"|"St 995 No 250 67"|7.386|16.48
6315|"20-08-2022"|13025.32|"Abagail Mainwaring"|"St 996 No 749 39"|5.538|18.37
6359|"16-07-2022"|183587.12|"Khalil Kinchlea"|"St 996 No 548 58"|29.271|20.12
6302|"31-07-2022"|105851.49|"Cammie Urwen"|"St 996 No 424 59"|27.003|16.84
6413|"16-07-2022"|39776.9|"Quinton Jell"|"St 997 No 865 94"|6.342|18.58
